[15-Jan-2022 13:15:46 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:15:46 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:15:46 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:15:46 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:15:46 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:15:46 UTC] PHP   9. mysqli_fetch_all() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php:6
[15-Jan-2022 13:15:46 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 25
[15-Jan-2022 13:15:46 UTC] PHP Stack trace:
[15-Jan-2022 13:15:46 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:15:46 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:15:46 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:15:46 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:15:46 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:15:46 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:15:46 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:15:46 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:15:47 UTC] PHP Warning:  mysqli_fetch_all() expects parameter 1 to be mysqli_result, bool given in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 6
[15-Jan-2022 13:15:47 UTC] PHP Stack trace:
[15-Jan-2022 13:15:47 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:15:47 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:15:47 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:15:47 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:15:47 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:15:47 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:15:47 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:15:47 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:15:47 UTC] PHP   9. mysqli_fetch_all() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php:6
[15-Jan-2022 13:15:47 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 25
[15-Jan-2022 13:15:47 UTC] PHP Stack trace:
[15-Jan-2022 13:15:47 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:15:47 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:15:47 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:15:47 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:15:47 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:15:47 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:15:47 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:15:47 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:15:50 UTC] PHP Warning:  mysqli_fetch_all() expects parameter 1 to be mysqli_result, bool given in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 6
[15-Jan-2022 13:15:50 UTC] PHP Stack trace:
[15-Jan-2022 13:15:50 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:15:50 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:15:50 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:15:50 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:15:50 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:15:50 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:15:50 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:15:50 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:15:50 UTC] PHP   9. mysqli_fetch_all() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php:6
[15-Jan-2022 13:15:50 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 25
[15-Jan-2022 13:15:50 UTC] PHP Stack trace:
[15-Jan-2022 13:15:50 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:15:50 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:15:50 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:15:50 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:15:50 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:15:50 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:15:50 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:15:50 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:16:06 UTC] PHP Warning:  mysqli_fetch_all() expects parameter 1 to be mysqli_result, bool given in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 6
[15-Jan-2022 13:16:06 UTC] PHP Stack trace:
[15-Jan-2022 13:16:06 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:16:06 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:16:06 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:16:06 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:16:06 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:16:06 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:16:06 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:16:06 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:16:06 UTC] PHP   9. mysqli_fetch_all() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php:6
[15-Jan-2022 13:16:06 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 25
[15-Jan-2022 13:16:06 UTC] PHP Stack trace:
[15-Jan-2022 13:16:06 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:16:06 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:16:06 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:16:06 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:16:06 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:16:06 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:16:06 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:16:06 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:16:08 UTC] PHP Warning:  mysqli_fetch_all() expects parameter 1 to be mysqli_result, bool given in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 6
[15-Jan-2022 13:16:08 UTC] PHP Stack trace:
[15-Jan-2022 13:16:08 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:16:08 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:16:08 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:16:08 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:16:08 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:16:08 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:16:08 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:16:08 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:16:08 UTC] PHP   9. mysqli_fetch_all() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php:6
[15-Jan-2022 13:16:08 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 25
[15-Jan-2022 13:16:08 UTC] PHP Stack trace:
[15-Jan-2022 13:16:08 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:16:08 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:16:08 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:16:08 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:16:08 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:16:08 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:16:08 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:16:08 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:17:34 UTC] PHP Warning:  mysqli_fetch_all() expects parameter 1 to be mysqli_result, bool given in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 6
[15-Jan-2022 13:17:34 UTC] PHP Stack trace:
[15-Jan-2022 13:17:34 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:17:34 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:17:34 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:17:34 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:17:34 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:17:34 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:17:34 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:17:34 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:17:34 UTC] PHP   9. mysqli_fetch_all() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php:6
[15-Jan-2022 13:17:34 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 25
[15-Jan-2022 13:17:34 UTC] PHP Stack trace:
[15-Jan-2022 13:17:34 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:17:34 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:17:34 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:17:34 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:17:34 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:17:34 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:17:34 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:17:34 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:17:36 UTC] PHP Warning:  mysqli_fetch_all() expects parameter 1 to be mysqli_result, bool given in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 6
[15-Jan-2022 13:17:36 UTC] PHP Stack trace:
[15-Jan-2022 13:17:36 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:17:36 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:17:36 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:17:36 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:17:36 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:17:36 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
[15-Jan-2022 13:17:36 UTC] PHP   7. load_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:716
[15-Jan-2022 13:17:36 UTC] PHP   8. require() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template.php:772
[15-Jan-2022 13:17:36 UTC] PHP   9. mysqli_fetch_all() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php:6
[15-Jan-2022 13:17:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 25
[15-Jan-2022 13:17:36 UTC] PHP Stack trace:
[15-Jan-2022 13:17:36 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:17:36 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:17:36 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:17:36 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
